038505189,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2612954,1501038715493,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2612964,1501038715503,3.2,,0.06,-0.1,0.93,0,-8,1,0,1485,0,,,,,,,,,,,,,,,
2612974,1501038715513,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2612984,1501038715523,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2612994,1501038715533,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613004,1501038715543,3.21,,0.09,-0.11,0.91,0,-9,1,0,1635,0,,,,,,,,,,,,,,,
2613014,1501038715553,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2613024,1501038715563,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613034,1501038715573,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2613044,1501038715583,3.21,4.5,0.07,-0.12,0.88,0,-8,2,0,1500,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613054,1501038715591,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2613064,1501038715601,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2613074,1501038715611,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613084,1501038715621,3.22,,0.07,-0.09,0.88,0,-10,4,0,1650,0,,,,,,,,,,,,,,,
2613094,1501038715631,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2613104,1501038715641,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613114,1501038715651,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2613124,1501038715661,3.21,,0.04,-0.09,0.87,-0,-8,4,0,1500,0,,,,,,,,,,,,,,,
2613134,1501038715671,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2613144,1501038715681,,,,,,,,,0,1365,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613154,1501038715693,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613164,1501038715703,3.17,,0.02,-0.05,0.87,-0,-11,5,0,1605,0,,,,,,,,,,,,,,,
2613174,1501038715713,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613184,1501038715723,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2613194,1501038715733,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613204,1501038715743,3.21,,-0.01,-0.06,0.88,-1,-8,4,0,1455,0,,,,,,,,,,,,,,,
2613214,1501038715753,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2613224,1501038715763,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613234,1501038715773,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2613244,1501038715783,3.21,,-0.04,-0.04,0.92,-0,-11,4,0,1620,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613254,1501038715791,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613264,1501038715801,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2613274,1501038715811,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613284,1501038715821,3.21,,-0.05,-0.05,0.95,-1,-8,3,0,1470,0,,,,,,,,,,,,,,,
2613294,1501038715831,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2613304,1501038715841,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613314,1501038715851,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2613324,1501038715861,3.2,,-0.05,-0.04,0.86,-1,-8,5,0,1620,0,,,,,,,,,,,,,,,
2613334,1501038715871,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613344,1501038715881,,,,,,,,,0,1545,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613354,1501038715893,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613364,1501038715903,3.2,,-0.03,-0.03,0.9,-1,-4,5,0,1470,0,,,,,,,,,,,,,,,
2613374,1501038715913,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2613384,1501038715923,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613394,1501038715933,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2613404,1501038715943,3.2,,-0.06,-0.03,0.92,-1,-4,4,0,1620,0,,,,,,,,,,,,,,,
2613414,1501038715953,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613424,1501038715963,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2613434,1501038715973,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613444,1501038715983,3.21,,-0.02,-0.03,0.99,-2,-2,4,0,1470,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613454,1501038715993,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2613464,1501038715995,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613474,1501038716005,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2613484,1501038716015,3.2,,-0.03,-0.02,0.95,-2,-2,3,0,1620,0,,,,,,,,,,,,,,,
2613494,1501038716025,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2613504,1501038716035,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613514,1501038716045,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2613524,1501038716055,3.21,,-0.01,0.0,1.11,-2,-2,3,0,1485,0,,,,,,,,,,,,,,,
2613534,1501038716065,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2613544,1501038716075,,,,,,,,,0,1650,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613554,1501038716085,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2613564,1501038716099,3.2,,-0.01,-0.0,1.09,-1,-1,3,0,1590,0,,,,,,,,,,,,,,,
2613574,1501038716109,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613584,1501038716119,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2613594,1501038716129,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2613604,1501038716139,3.19,,0.01,0.01,1.1,-0,-2,3,0,1395,0,,,,,,,,,,,,,,,
2613614,1501038716149,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2613624,1501038716159,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2613634,1501038716169,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2613644,1501038716179,3.23,,0.02,0.01,1.07,-1,-1,3,0,1605,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613654,1501038716193,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613664,1501038716203,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2613674,1501038716213,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613684,1501038716223,3.19,,0.03,-0.02,1.07,-1,-5,3,0,1410,0,,,,,,,,,,,,,,,
2613694,1501038716233,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2613704,1501038716243,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2613714,1501038716253,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2613724,1501038716263,3.21,,0.04,-0.04,0.99,-1,-5,3,0,1590,0,,,,,,,,,,,,,,,
2613734,1501038716273,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613744,1501038716283,,,,,,,,,0,1530,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613754,1501038716293,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2613764,1501038716300,3.2,,0.05,-0.04,0.95,-1,-8,4,0,1410,0,,,,,,,,,,,,,,,
2613774,1501038716310,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613784,1501038716320,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2613794,1501038716330,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613804,1501038716340,3.16,,0.02,-0.02,0.99,-2,-8,5,0,1560,0,,,,,,,,,,,,,,,
2613814,1501038716350,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2613824,1501038716360,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2613834,1501038716370,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2613844,1501038716380,3.21,,-0.01,-0.02,0.94,-1,-9,3,0,1575,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613854,1501038716392,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2613864,1501038716402,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2613874,1501038716412,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2613884,1501038716422,3.21,,-0.02,-0.02,0.94,-1,-7,4,0,1545,0,,,,,,,,,,,,,,,
2613894,1501038716432,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613904,1501038716442,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2613914,1501038716452,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2613924,1501038716462,3.22,,-0.03,-0.01,0.85,-1,-5,4,0,1575,0,,,,,,,,,,,,,,,
2613934,1501038716472,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2613944,1501038716482,,,,,,,,,0,1605,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2613954,1501038716492,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2613964,1501038716502,3.21,,-0.02,-0.02,0.88,-1,-5,5,0,1545,0,,,,,,,,,,,,,,,
2613974,1501038716512,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2613984,1501038716522,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2613994,1501038716532,,,,,,,,,0,1365,150,,,,,,,,,,,,,,,
2614004,1501038716542,3.27,,0.0,-0.01,0.88,-2,-3,5,0,1575,150,,,,,,,,,,,,,,,
2614014,1501038716552,,,,,,,,,0,1620,150,,,,,,,,,,,,,,,
2614024,1501038716562,,,,,,,,,0,1605,150,,,,,,,,,,,,,,,
2614034,1501038716572,,,,,,,,,0,1560,150,,,,,,,,,,,,,,,
2614044,1501038716582,3.26,4.53,0.09,-0.05,0.98,-2,-4,5,0,1530,150,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614054,1501038716592,,,,,,,,,0,1500,150,,,,,,,,,,,,,,,
2614064,1501038716602,,,,,,,,,0,1455,150,,,,,,,,,,,,,,,
2614074,1501038716612,,,,,,,,,0,1365,150,,,,,,,,,,,,,,,
2614084,1501038716622,3.27,,0.18,-0.03,1.03,-2,-6,5,0,1560,150,,,,,,,,,,,,,,,
2614094,1501038716632,,,,,,,,,0,1620,150,,,,,,,,,,,,,,,
2614104,1501038716642,,,,,,,,,0,1590,150,,,,,,,,,,,,,,,
2614114,1501038716652,,,,,,,,,0,1545,10000000,,,,,,,,,,,,,,,
2614124,1501038716662,3.28,,0.31,-0.04,1.11,-2,-11,6,0,1515,0,,,,,,,,,,,,,,,
2614134,1501038716672,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2614144,1501038716682,,,,,,,,,0,1410,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614154,1501038716692,,,,,,,,,0,1275,0,,,,,,,,,,,,,,,
2614164,1501038716702,3.27,,0.37,-0.0,1.1,-1,-15,6,0,1440,0,,,,,,,,,,,,,,,
2614174,1501038716712,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2614184,1501038716722,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2614194,1501038716732,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2614204,1501038716742,3.19,,0.45,-0.0,1.14,1,-18,7,0,1335,0,,,,,,,,,,,,,,,
2614214,1501038716752,,,,,,,,,0,1335,0,,,,,,,,,,,,,,,
2614224,1501038716762,,,,,,,,,0,1260,0,,,,,,,,,,,,,,,
2614234,1501038716772,,,,,,,,,0,1200,0,,,,,,,,,,,,,,,
2614244,1501038716782,3.21,,0.46,0.0,1.08,2,-19,7,0,1065,0,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614254,1501038716792,,,,,,,,,0,1230,0,,,,,,,,,,,,,,,
2614264,1501038716802,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2614274,1501038716812,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2614284,1501038716822,3.17,,0.43,-0.01,1.01,1,-15,7,0,1320,0,,,,,,,,,,,,,,,
2614294,1501038716832,,,,,,,,,0,1290,0,,,,,,,,,,,,,,,
2614304,1501038716842,,,,,,,,,0,1260,0,,,,,,,,,,,,,,,
2614314,1501038716852,,,,,,,,,0,1230,150,,,,,,,,,,,,,,,
2614324,1501038716862,3.22,,0.38,0.02,0.91,1,-10,6,0,1230,150,,,,,,,,,,,,,,,
2614334,1501038716872,,,,,,,,,0,1200,150,,,,,,,,,,,,,,,
2614344,1501038716882,,,,,,,,,0,1095,150,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614354,1501038716892,,,,,,,,,0,1305,150,,,,,,,,,,,,,,,
2614364,1501038716902,3.23,,0.34,0.03,0.86,0,-10,7,0,1425,150,,,,,,,,,,,,,,,
2614374,1501038716912,,,,,,,,,0,1410,150,,,,,,,,,,,,,,,
2614384,1501038716922,,,,,,,,,0,1395,150,,,,,,,,,,,,,,,
2614394,1501038716932,,,,,,,,,0,1380,150,,,,,,,,,,,,,,,
2614404,1501038716942,3.21,,0.29,0.01,0.82,0,-6,5,0,1365,150,,,,,,,,,,,,,,,
2614414,1501038716952,,,,,,,,,0,1335,150,,,,,,,,,,,,,,,
2614424,1501038716962,,,,,,,,,0,1245,150,,,,,,,,,,,,,,,
2614434,1501038716972,,,,,,,,,0,1500,150,,,,,,,,,,,,,,,
2614444,1501038716982,3.18,,0.27,0.02,0.95,0,0,4,0,1620,150,36.113655,-115.145653,0.0,5.526,2028.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614454,1501038716992,,,,,,,,,0,1620,10000000,,,,,,,,,,,,,,,
2614464,1501038716994,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2614474,1501038717004,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2614484,1501038717014,3.17,,0.31,0.03,0.98,0,1,5,0,1560,0,,,,,,,,,,,,,,,
2614494,1501038717024,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2614504,1501038717034,,,,,,,,,0,1455,440,,,,,,,,,,,,,,,
2614514,1501038717044,,,,,,,,,0,1710,440,,,,,,,,,,,,,,,
2614524,1501038717054,3.21,,0.37,-0.01,1.01,1,2,4,0,1800,440,,,,,,,,,,,,,,,
2614534,1501038717064,,,,,,,,,0,1770,440,,,,,,,,,,,,,,,
2614544,1501038717074,,,,,,,,,0,1770,440,36.113655,-115.145653,1.15,5.526,2042.5,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614554,1501038717084,,,,,,,,,0,1740,440,,,,,,,,,,,,,,,
2614564,1501038717100,3.23,,0.38,-0.06,0.96,1,2,3,0,1725,440,,,,,,,,,,,,,,,
2614574,1501038717110,,,,,,,,,0,1635,440,,,,,,,,,,,,,,,
2614584,1501038717120,,,,,,,,,0,1950,440,,,,,,,,,,,,,,,
2614594,1501038717130,,,,,,,,,0,1950,440,,,,,,,,,,,,,,,
2614604,1501038717140,3.2,,0.38,-0.05,0.94,-0,-4,3,0,1920,440,,,,,,,,,,,,,,,
2614614,1501038717150,,,,,,,,,0,1920,440,,,,,,,,,,,,,,,
2614624,1501038717160,,,,,,,,,0,1860,0,,,,,,,,,,,,,,,
2614634,1501038717170,,,,,,,,,0,1800,0,,,,,,,,,,,,,,,
2614644,1501038717180,3.18,,0.3,0.01,0.89,0,-6,6,0,2010,0,36.113655,-115.145653,1.57,5.526,2042.5,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614654,1501038717192,,,,,,,,,0,2070,160,,,,,,,,,,,,,,,
2614664,1501038717202,,,,,,,,,0,2040,160,,,,,,,,,,,,,,,
2614674,1501038717212,,,,,,,,,0,2010,160,,,,,,,,,,,,,,,
2614684,1501038717222,3.22,,0.3,0.03,0.88,-1,-6,6,0,1980,160,,,,,,,,,,,,,,,
2614694,1501038717232,,,,,,,,,0,1905,160,,,,,,,,,,,,,,,
2614704,1501038717242,,,,,,,,,0,2160,160,,,,,,,,,,,,,,,
2614714,1501038717252,,,,,,,,,0,2160,160,,,,,,,,,,,,,,,
2614724,1501038717262,3.22,,0.27,0.0,0.78,-1,-9,6,0,2115,160,,,,,,,,,,,,,,,
2614734,1501038717272,,,,,,,,,0,2085,160,,,,,,,,,,,,,,,
2614744,1501038717282,,,,,,,,,0,2055,160,36.113655,-115.145668,2.66,5.526,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614754,1501038717292,,,,,,,,,0,2175,160,,,,,,,,,,,,,,,
2614764,1501038717299,3.22,,0.27,0.06,0.74,-2,-7,5,0,2250,310,,,,,,,,,,,,,,,
2614774,1501038717309,,,,,,,,,0,2205,310,,,,,,,,,,,,,,,
2614784,1501038717319,,,,,,,,,0,2190,310,,,,,,,,,,,,,,,
2614794,1501038717329,,,,,,,,,0,2145,310,,,,,,,,,,,,,,,
2614804,1501038717339,3.25,,0.22,0.08,0.86,-1,-8,3,0,2055,310,,,,,,,,,,,,,,,
2614814,1501038717349,,,,,,,,,0,2325,310,,,,,,,,,,,,,,,
2614824,1501038717359,,,,,,,,,0,2310,310,,,,,,,,,,,,,,,
2614834,1501038717369,,,,,,,,,0,2265,310,,,,,,,,,,,,,,,
2614844,1501038717379,3.2,,0.34,0.04,1.0,1,-8,2,0,2250,310,36.113655,-115.145668,3.85,5.526,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614854,1501038717391,,,,,,,,,0,2160,310,,,,,,,,,,,,,,,
2614864,1501038717401,,,,,,,,,0,2355,310,,,,,,,,,,,,,,,
2614874,1501038717411,,,,,,,,,0,2385,470,,,,,,,,,,,,,,,
2614884,1501038717421,3.21,,0.33,0.04,0.89,-0,-11,4,0,2385,470,,,,,,,,,,,,,,,
2614894,1501038717431,,,,,,,,,0,2340,470,,,,,,,,,,,,,,,
2614904,1501038717441,,,,,,,,,0,2310,470,,,,,,,,,,,,,,,
2614914,1501038717451,,,,,,,,,0,2430,470,,,,,,,,,,,,,,,
2614924,1501038717461,3.16,,0.36,0.07,0.99,-1,-6,3,0,2475,470,,,,,,,,,,,,,,,
2614934,1501038717471,,,,,,,,,0,2445,470,,,,,,,,,,,,,,,
2614944,1501038717481,,,,,,,,,0,2415,470,36.113655,-115.145668,4.79,5.526,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2614954,1501038717491,,,,,,,,,0,2310,470,,,,,,,,,,,,,,,
2614964,1501038717499,3.17,,0.34,0.08,0.95,-1,-11,5,0,2475,1170,,,,,,,,,,,,,,,
2614974,1501038717509,,,,,,,,,0,2535,1170,,,,,,,,,,,,,,,
2614984,1501038717519,,,,,,,,,0,2490,1170,,,,,,,,,,,,,,,
2614994,1501038717529,,,,,,,,,0,2460,1170,,,,,,,,,,,,,,,
2615004,1501038717539,3.28,,0.3,0.11,0.93,-2,-4,4,0,2370,1170,,,,,,,,,,,,,,,
2615014,1501038717549,,,,,,,,,0,2595,1170,,,,,,,,,,,,,,,
2615024,1501038717559,,,,,,,,,0,2580,1170,,,,,,,,,,,,,,,
2615034,1501038717569,,,,,,,,,0,2535,1170,,,,,,,,,,,,,,,
2615044,1501038717579,3.18,4.53,0.42,0.04,1.06,-0,-5,2,0,2490,1170,36.113655,-115.145668,5.59,5.526,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615054,1501038717591,,,,,,,,,0,2430,11270,,,,,,,,,,,,,,,
2615064,1501038717601,,,,,,,,,0,2655,11270,,,,,,,,,,,,,,,
2615074,1501038717611,,,,,,,,,0,2580,11270,,,,,,,,,,,,,,,
2615084,1501038717621,3.21,,0.36,0.06,0.86,-0,-12,4,0,2565,11270,,,,,,,,,,,,,,,
2615094,1501038717631,,,,,,,,,0,2535,11270,,,,,,,,,,,,,,,
2615104,1501038717641,,,,,,,,,0,2610,11270,,,,,,,,,,,,,,,
2615114,1501038717651,,,,,,,,,0,2670,11270,,,,,,,,,,,,,,,
2615124,1501038717661,3.11,,0.37,-0.0,0.73,-0,-8,2,0,2625,11270,,,,,,,,,,,,,,,
2615134,1501038717671,,,,,,,,,0,2595,120,,,,,,,,,,,,,,,
2615144,1501038717681,,,,,,,,,0,2505,120,36.113655,-115.145668,6.36,5.527,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615154,1501038717691,,,,,,,,,0,2730,120,,,,,,,,,,,,,,,
2615164,1501038717701,3.23,,0.47,-0.0,0.95,-0,-3,4,0,2670,120,,,,,,,,,,,,,,,
2615174,1501038717711,,,,,,,,,0,2655,120,,,,,,,,,,,,,,,
2615184,1501038717721,,,,,,,,,0,2595,120,,,,,,,,,,,,,,,
2615194,1501038717731,,,,,,,,,0,2670,120,,,,,,,,,,,,,,,
2615204,1501038717741,3.27,,0.5,0.05,1.05,-2,-4,6,0,2715,120,,,,,,,,,,,,,,,
2615214,1501038717751,,,,,,,,,0,2685,130,,,,,,,,,,,,,,,
2615224,1501038717761,,,,,,,,,0,2670,130,,,,,,,,,,,,,,,
2615234,1501038717771,,,,,,,,,0,2565,130,,,,,,,,,,,,,,,
2615244,1501038717781,3.31,,0.45,0.11,0.93,-2,-8,7,0,2775,130,36.113655,-115.145676,7.02,5.527,2042.3,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615254,1501038717791,,,,,,,,,0,2715,130,,,,,,,,,,,,,,,
2615264,1501038717801,,,,,,,,,0,2700,130,,,,,,,,,,,,,,,
2615274,1501038717811,,,,,,,,,0,2640,130,,,,,,,,,,,,,,,
2615284,1501038717821,3.22,,0.4,0.12,0.78,-1,-9,6,0,2715,140,,,,,,,,,,,,,,,
2615294,1501038717831,,,,,,,,,0,2745,140,,,,,,,,,,,,,,,
2615304,1501038717841,,,,,,,,,0,2715,140,,,,,,,,,,,,,,,
2615314,1501038717851,,,,,,,,,0,2655,140,,,,,,,,,,,,,,,
2615324,1501038717861,3.24,,0.4,0.09,0.9,-2,-0,9,0,2610,140,,,,,,,,,,,,,,,
2615334,1501038717871,,,,,,,,,0,2805,140,,,,,,,,,,,,,,,
2615344,1501038717881,,,,,,,,,0,2745,140,36.113655,-115.145676,7.67,5.527,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615354,1501038717891,,,,,,,,,0,2715,140,,,,,,,,,,,,,,,
2615364,1501038717901,3.22,,0.43,0.03,1.04,-2,6,7,0,2610,140,,,,,,,,,,,,,,,
2615374,1501038717911,,,,,,,,,0,2745,140,,,,,,,,,,,,,,,
2615384,1501038717921,,,,,,,,,0,2775,140,,,,,,,,,,,,,,,
2615394,1501038717931,,,,,,,,,0,2760,140,,,,,,,,,,,,,,,
2615404,1501038717941,3.14,,0.46,0.02,1.09,-2,4,9,0,2670,140,,,,,,,,,,,,,,,
2615414,1501038717951,,,,,,,,,0,2760,150,,,,,,,,,,,,,,,
2615424,1501038717961,,,,,,,,,0,2775,150,,,,,,,,,,,,,,,
2615434,1501038717971,,,,,,,,,0,2775,150,,,,,,,,,,,,,,,
2615444,1501038717981,3.2,,0.43,0.03,0.96,-2,-3,9,0,2715,150,36.113655,-115.145676,8.4,5.527,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615454,1501038717991,,,,,,,,,0,2640,150,,,,,,,,,,,,,,,
2615464,1501038717995,,,,,,,,,0,2820,150,,,,,,,,,,,,,,,
2615474,1501038718005,,,,,,,,,0,2775,160,,,,,,,,,,,,,,,
2615484,1501038718015,3.24,,0.36,0.14,0.78,-2,-8,10,0,2715,160,,,,,,,,,,,,,,,
2615494,1501038718025,,,,,,,,,0,2685,160,,,,,,,,,,,,,,,
2615504,1501038718035,,,,,,,,,0,2775,160,,,,,,,,,,,,,,,
2615514,1501038718045,,,,,,,,,0,2760,160,,,,,,,,,,,,,,,
2615524,1501038718055,3.15,,0.41,0.05,0.73,-3,-11,7,0,2760,160,,,,,,,,,,,,,,,
2615534,1501038718065,,,,,,,,,0,2670,160,,,,,,,,,,,,,,,
2615544,1501038718075,,,,,,,,,0,2760,160,36.113655,-115.145691,9.0,5.527,2042.5,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615554,1501038718091,,,,,,,,,0,2820,160,,,,,,,,,,,,,,,
2615564,1501038718101,3.15,,0.39,-0.12,0.77,-1,-2,6,0,2760,160,,,,,,,,,,,,,,,
2615574,1501038718111,,,,,,,,,0,2700,160,,,,,,,,,,,,,,,
2615584,1501038718121,,,,,,,,,0,2640,160,,,,,,,,,,,,,,,
2615594,1501038718131,,,,,,,,,0,2790,170,,,,,,,,,,,,,,,
2615604,1501038718141,3.15,,0.44,-0.04,0.98,-1,3,3,0,2760,170,,,,,,,,,,,,,,,
2615614,1501038718151,,,,,,,,,0,2745,170,,,,,,,,,,,,,,,
2615624,1501038718161,,,,,,,,,0,2670,170,,,,,,,,,,,,,,,
2615634,1501038718171,,,,,,,,,0,2760,170,,,,,,,,,,,,,,,
2615644,1501038718181,3.16,,0.44,0.03,1.15,-2,0,4,0,2790,170,36.113655,-115.145691,9.74,5.528,2042.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2615654,1501038718193,,,,,,,,,0,2760,170,,,,,,,,,,,,,,,
2615664,1501038718203,,,,,,,,,0,2700,170,,,,,,,,,,,,,,,
2615674,1501038718213,,,,,,,,,0,2640,170,,,,,,,,,,,,,,,
2615684,1501038718223,3.23,,0.42,0.03,0.98,-2,-8,2,0,2790,170,,,,,,,,,,,,,,,
2615694,1501038718233,,,,,,,,,0,2760,170,,,,,,,,,,,,,,,
2615704,1501038718243,,,,,,,,,0,2700,170,,,,,,,,,,,,,,,
2615714,1501038718253,,,,,,,,,0,2625,170,,,,,,,,,,,,,,,
